ROE,ROA,Leverage,Size,Growth,Y,Z1,Z21,Z22,X,ROE Norm,ROA Norm,Leverage Norm,Size Norm,Growt Norm,Y Norm,Z1 Norm,X Norm
0.0713,0.0439,0.6251,28.7090,0.0934,1.5909,0.1186,4,2,0.53,-0.0338023831410789,0.0180006153748147,0.00417404106860585,-0.207104953380767,-0.0438011074779497,-0.0476942590228879,-0.0649616090682658,0.0665006622464518
0.0773,0.0574,0.3476,31.2121,0.0321,0.3863,-0.4229,1,1,0.29,-0.0297525274707201,0.0593795159713067,-0.0092607346081144,1.0894780456787,-0.0625206565847267,-0.575775737986189,-0.17787298570817,-1.16183787835848
-0.4707,-0.0880,4.3508,30.2937,0.9710,0.8856,0.4540,1,1,0.60,-0.397805828617215,-0.385803548551277,0.184529599338031,0.613778352954266,0.224190766993915,-0.35690793766272,0.00498003912551618,0.463114552894326
0.3666,0.0601,5.1004,30.2958,0.0021,0.9130,-1.2452,3,1,0.55,0.164539802028139,0.0676797987704549,0.220816031433706,0.614840217311862,-0.0716910980150123,-0.344900107659395,-0.349353363158341,0.183766651199379
-0.6440,-0.0665,8.6850,30.2695,-0.0260,0.9757,0.6992,1,1,0.61,-0.514183770666931,-0.32004448150415,0.39433874789587,0.601222454403965,-0.0802416261551388,-0.317403535997893,0.0561267720194689,0.483923312507265
0.0743,0.0065,10.5212,30.3551,0.0894,0.9857,0.1614,1,1,0.48,-0.0317740972166206,-0.096641297972831,0.483227654107321,0.645582485420788,-0.0450134502178177,-0.313028284320888,-0.0560193851482419,-0.193239809969347
0.2006,0.0175,10.4417,30.4911,0.1457,1.0112,1.6389,1,1,0.56,0.0530378056113924,-0.0627050863807413,0.479376768058666,0.716012581373119,-0.0278391036963636,-0.301809577866522,0.252062606960771,0.241977861087968
0.0776,0.0654,0.1860,25.8237,0.1130,1.4528,0.1217,3,2,0.43,-0.0295577582925436,0.0840353375702526,-0.0170840117209122,-1.70163500817447,-0.0378248990600113,-0.108224419247753,-0.064316558798384,-0.416060863198683
0.0308,0.0163,0.8867,27.5311,0.1120,5.9134,0.0940,4,3,0.32,-0.0610230548358791,-0.0664417450578487,0.016836703200687,-0.817241853602944,-0.0381272213049658,1.84731579948647,-0.0700948246822266,-0.986360833790769
0.0466,0.0140,2.3375,27.4286,0.5229,1.6455,0.0888,3,1,0.54,-0.0504182088930986,-0.0736700356135645,0.0870661180694055,-0.870314352178187,0.0873670479516406,-0.0237618953908508,-0.0711745809960828,0.162662302972553
0.0679,0.0146,3.6590,27.8491,0.5228,1.0259,0.1839,3,2,0.36,-0.0361194647435231,-0.0718017062750108,0.15104020301723,-0.652492303565449,0.0873212415508899,-0.295382604962223,-0.0513387530967026,-0.810883943496867
0.1260,0.0912,0.3820,29.0512,0.1123,1.6168,0.2327,4,2,0.40,0.00293511357013669,0.162842081637443,-0.00759355025216641,-0.0298254039236435,-0.0380172859431642,-0.0363396479573125,-0.0411534575360992,-0.60433291448351
0.1570,0.1200,0.3075,22.2441,-0.9989,0.8140,0.1021,4,2,0.54,0.0237284023851136,0.251266127545712,-0.0112004581023895,-3.55578485201593,-0.377354156464234,-0.388291407508934,-0.068398087365779,0.15423926166721
0.0083,0.0069,0.2084,29.7468,-0.1630,0.1419,0.2549,3,1,0.57,-0.0761143080552761,-0.095354907280712,-0.015998211921147,0.330462582695485,-0.122099515161108,-0.682948998718814,-0.036541252442674,0.291897779502247
0.0793,0.0712,0.1146,30.2694,0.6864,0.1176,0.3935,3,1,0.53,-0.0284092917591583,0.101585382012732,-0.0205394013645698,0.601155116664214,0.137292971009829,-0.693599533648894,-0.00763945196661535,0.0981181533135636
0.0143,0.0127,0.1310,30.4638,0.2147,0.1327,0.0687,4,2,0.76,-0.0720644523849172,-0.077590464389546,-0.0197459881359406,0.701887195504031,-0.00676205183095182,-0.686979379682994,-0.0753583993887405,1.294839511399
-0.1897,-0.0729,1.6011,28.2569,-0.0746,1.1758,0.1353,4,1,0.28,-0.209121508214127,-0.339799767133119,0.0514210969120669,-0.441243454317535,-0.0950890075184584,-0.229666149412812,-0.0614762048310594,-1.20570702379505
0.0499,0.0191,1.6063,32.2346,-0.0386,2.0341,0.1129,3,1,0.55,-0.0482085861475794,-0.0578045504107645,0.0516704000314958,1.61912562759513,-0.084104632618446,0.146623030888527,-0.0661476690166043,0.183766651199379
0.0479,0.0184,1.6036,32.3166,0.0854,1.5675,0.1181,1,1,0.61,-0.0495115247877944,-0.0600404199470664,0.0515406655926474,1.66157948259442,-0.0462349542378357,-0.0579528651593538,-0.0650550979423696,0.479795253984089
0.0694,0.0320,1.1658,32.5128,0.2168,1.1461,0.1239,4,3,0.83,-0.0350986056027361,-0.0182939791528262,0.0303460277713724,1.76322839066006,-0.00610549342019211,-0.242682303950918,-0.0638550138882455,1.63345509001171
0.0087,0.0035,1.4848,32.6111,0.1033,1.0841,0.2002,2,1,0.36,-0.0758792418057528,-0.1057379178671,0.0457902349990625,1.8141305420849,-0.0407839925485051,-0.269885146291418,-0.047947787290714,-0.767014643786488
0.0933,0.0575,0.6229,31.6282,0.0450,0.8718,0.1011,4,2,0.76,-0.019026790313899,0.0596857994694302,0.00406705856492859,1.30501579096608,-0.0585813061201684,-0.362922812713673,-0.0685979947929131,1.28080121207263
0.0141,0.0080,0.7656,31.7397,0.1179,0.8598,0.1558,4,2,0.59,-0.072212208313189,-0.0919245321017282,0.0109749333498815,1.3627397734102,-0.0363193953553391,-0.368223092550847,-0.0571942857159196,0.420196505476865
0.0429,0.0250,0.7126,31.7496,0.0100,0.7639,0.1506,1,1,0.57,-0.0528964787809301,-0.0397338240214749,0.00840590101044596,1.36787816093574,-0.0692725200553765,-0.410226385454043,-0.0582912667789619,0.282573162069786
0.0698,0.0409,0.7085,31.8054,0.0574,0.7143,0.2012,4,2,0.69,-0.0347896613890769,0.00881211043110816,0.00820839484981101,1.39679713024528,-0.0547824286179122,-0.431971123247578,-0.0477211213637178,0.900016431100812
0.1475,0.0593,1.4889,26.3228,0.0869,2.9667,1.1439,3,1,0.18,0.0173950460050996,0.0651376457360295,0.0459872570759704,-1.44312024544821,-0.0457891052705291,0.55547670964357,0.14886011269457,-1.73213792608747
0.8122,0.4713,0.7233,29.4574,0.6723,2.1425,1.6482,4,2,0.34,0.463779137671322,1.3271175430545,0.00892435468211271,0.180589493316597,0.132974954299065,0.194154572654152,0.254007394539639,-0.910784255657703
1.0881,0.5926,0.8362,29.4824,0.0253,2.2385,2.9807,2,2,0.47,0.649078504081274,1.69857816957875,0.0143891758767401,0.193507979696321,-0.0646063746989075,0.236223625853094,0.531873523880809,-0.240583818630974
-0.1110,-0.0322,2.4433,29.0522,-0.0074,1.2682,-0.0081,3,1,0.12,-0.156211453535707,-0.215081126697209,0.0921906284039193,-0.0293074213101834,-0.0745860625424551,-0.189149039193489,-0.0913713408782338,-2.03922259980715
0.0487,0.0356,0.3686,26.3242,0.1523,1.4132,0.0625,3,1,0.34,-0.0489675143246118,-0.00735965826981541,-0.00824222244640866,-1.44238988996323,-0.0258236220633338,-0.125598289383998,-0.0766566757040769,-0.878567873672474
0.1675,0.1158,0.4465,26.5655,0.2730,1.2114,0.0520,3,1,0.51,0.0308139707636021,0.238310335575086,-0.00447508288253315,-1.31737478620435,0.0110413692608115,-0.214063423242008,-0.0788384001133599,0.0012595035282017
0.0661,0.0306,1.1570,28.7274,0.0102,0.8054,0.1217,4,2,0.37,-0.0372947959911397,-0.0225513197767436,0.0299195500078445,-0.197568893466945,-0.0692022835742255,-0.39203708765054,-0.0642988915208383,-0.74299112658681
0.0644,0.0293,1.1962,28.7859,0.0603,0.8651,-0.0746,4,3,0.46,-0.0384365463459672,-0.0265942619519745,0.0318205468039559,-0.167251371101056,-0.0539090532435993,-0.365895178081418,-0.105244189161116,-0.284453118341353
-0.0713,-0.0630,0.1328,30.9125,7.3864,1.6651,-0.0735,4,2,0.55,-0.129588521732552,-0.309232674020389,-0.0196593371487993,0.934300814337972,2.18331525830015,-0.0151419034269943,-0.105015316757962,0.181396388431232
0.0746,0.0722,0.0343,30.9418,0.0297,0.9853,-0.1185,3,2,0.44,-0.0315658956813285,0.104617588644155,-0.024429014111388,0.949467345260118,-0.0632443977165874,-0.3131854153034,-0.114399910535804,-0.372191563488304
0.1208,0.0739,0.6351,29.4651,0.1976,0.8946,0.4110,3,2,0.53,-0.000584163994155264,0.109793779762443,0.00465715662819821,0.184562419961845,-0.0119656589562288,-0.35293163177991,-0.00398300303117557,0.110369961956831
0.4377,0.0564,6.7575,31.6847,0.1504,0.9904,0.1537,1,1,0.70,0.212251534502814,0.0564085660395082,0.30103257767512,1.33429216827891,-0.0263977289527423,-0.31093272289643,-0.0576418708669881,0.964640803139353
0.0186,0.0026,6.2613,31.5721,-0.1066,0.4761,-0.1711,4,2,0.66,-0.0692167926764062,-0.108555726049837,0.277012827222802,1.27593624704636,-0.104854932158503,-0.536403521398725,-0.125355992296147,0.754516792759797
-2.5434,-0.0984,24.8489,31.5097,-0.0605,0.5528,-1.1355,1,1,0.59,-1.78988159065142,-0.417748917405563,1.17680829570767,1.24362449161864,-0.0907862596079448,-0.502769512225304,-0.32646972296926,0.395032596297096
0.3456,0.0529,5.5339,31.7298,0.2463,0.4128,-0.1185,4,2,0.76,0.150388813806835,0.0455967585557468,0.241797188331353,1.35765836397215,0.00288782992719092,-0.56416776981798,-0.114406203777492,1.28876513452884
0.1975,0.1240,0.5924,31.8881,0.1714,0.8468,9.4330,3,1,0.84,0.0509557902584716,0.263486839120842,0.00258721461134758,1.43961875290012,-0.0199665102873472,-0.373915178543068,1.87736629517875,1.68966259169718
1.2496,-0.1078,-12.5896,28.2428,-0.0102,1.3079,-0.0316,2,1,0.26,0.75757836868268,-0.446631451278614,-0.635530018046381,-0.448547009167339,-0.0754441691165178,-0.171735712879795,-0.096274828675805,-1.29344562321581
-0.3178,-0.0736,3.3184,30.3431,-0.0466,1.0699,-0.1868,4,2,0.69,-0.29512889082543,-0.341790609870922,0.134549406771665,0.639366694059253,-0.0865354256182819,-0.276114838308477,-0.128636072518107,0.942961939255888
-0.6887,-0.1177,4.8533,30.1197,-0.2003,1.0228,-0.5503,3,1,0.57,-0.544252102070242,-0.476800375843784,0.20885238620348,0.523618299255195,-0.133468663827426,-0.29672849901517,-0.204445158109254,0.319291870833561
0.0062,0.0010,4.9638,30.1344,0.0148,1.0000,0.9405,3,1,0.53,-0.0775515702666472,-0.113241863571127,0.214199575052435,0.531243003325346,-0.0677914464311046,-0.306754752106665,0.106427596401998,0.110369961956831
0.6796,0.5202,0.3064,31.1785,0.5200,2.6151,1.2183,4,2,0.44,0.374715893816216,1.47682891693729,-0.0112546754798188,1.07208936934481,0.0864845112971776,0.401336768423455,0.164355404575823,-0.388642550879696
1.1535,0.5834,0.9774,31.7592,0.7873,1.1773,2.9482,3,2,0.47,0.693035892742135,1.67033883105176,0.0212263744375443,1.37287669315564,0.168096248634635,-0.229026082534212,0.525094144650589,-0.240583818630974
0.0418,0.0236,0.7740,26.8280,0.0153,0.9789,0.1061,4,2,0.36,-0.0536285422437313,-0.0442668197937035,0.0113796273456923,-1.18141470982303,-0.0676570809889026,-0.3159918816492,-0.0675518921429708,-0.810883943496867
0.0700,0.0617,0.1342,27.6353,-0.1708,2.1459,0.0523,4,2,0.36,-0.0347023510678254,0.0725190780408071,-0.0195896290921046,-0.76324734597574,-0.124484501760193,0.195623219259159,-0.0787864386735992,-0.775616488433947
0.0458,0.0405,0.1301,27.7143,0.0278,1.7504,0.1196,4,2,0.37,-0.0509286384634921,0.00774011818767571,-0.0197876193364666,-0.72230600020776,-0.0638429346863962,0.0222264714345877,-0.0647376387480813,-0.724865805569885
0.0978,0.0872,0.1217,27.7684,0.0556,1.5961,0.1177,3,1,0.64,-0.0159843614272115,0.150743883461562,-0.020197638253275,-0.694298680297909,-0.0553504279872206,-0.0454233368097729,-0.065144474353067,0.683570588664948
0.1288,0.1128,0.1416,27.7031,-0.0632,1.7996,0.1667,1,1,0.50,0.00481564356632323,0.229152458981192,-0.0192323753015443,-0.728107405478526,-0.091610774821457,0.0437958484394645,-0.0549218463149662,-0.0651069283370716
-0.0292,-0.0221,0.3205,29.0743,0.0056,3.9802,-0.0059,4,3,0.49,-0.101293261468502,-0.184085236687105,-0.0105735696758644,-0.0178600055526882,-0.0706192282374465,0.9997971079046,-0.0909113200090131,-0.108976228047451
0.2159,0.0379,4.6935,28.9585,-0.1280,1.1585,-0.2172,1,1,0.51,0.0633337073405137,-0.000223252763536644,0.201118664580185,-0.0778527518437734,-0.11141746250605,-0.237272423620833,-0.134972887783074,-0.0212376286266925
-0.0826,-0.0560,0.4741,25.7666,-0.2246,2.8147,-0.0973,1,1,0.42,-0.137144222610087,-0.287976599250614,-0.00313949587961198,-1.73119109609857,-0.140892354509086,0.488839609953707,-0.109968616516562,-0.500758880160615
-0.0532,-0.0435,0.2218,26.1415,0.4549,1.0447,-0.2221,3,1,0.26,-0.117385225293013,-0.249629905285545,-0.0153490556431777,-1.53698905465966,0.0665892645711333,-0.287131879855886,-0.136003690677543,-1.29344562321581
0.3800,0.1719,1.2111,28.1535,0.0706,1.0626,1.0225,2,2,0.36,0.173532765117045,0.409982236273337,0.0325413474735281,-0.494813216201701,-0.0507636803920527,-0.279293252602895,0.12353401304131,-0.810883943496867
-0.0064,-0.0043,0.4656,26.6254,0.0308,0.5740,0.0255,2,1,0.50,-0.0859602258210242,-0.129689287420362,-0.00354903071269328,-1.28636316713642,-0.0629023765909823,-0.49351399202694,-0.0843767302846489,-0.0651069283370716
0.1147,0.0630,0.8197,27.4018,0.5191,1.4993,0.2640,1,1,0.28,-0.00464073584307195,0.0766845336152874,0.0135914058945676,-0.884175566914411,0.0862127266527235,-0.0878562636451799,-0.0346445998422681,-1.20570702379505
0.1905,0.1547,0.2314,27.9625,0.1917,0.9012,0.0000,3,1,0.77,0.0462208843752162,0.357301474596086,-0.0148857875163942,-0.593737535720536,-0.0137673773857554,-0.350055714845926,-0.089686384590486,1.31660908828088
0.1424,0.1284,0.1085,28.1724,0.0123,0.7835,0.1812,4,2,0.62,0.0139429302263857,0.276993941388091,-0.020833240186887,-0.485059603590224,-0.068557940203666,-0.401633706809824,-0.0518978973248397,0.549062341965393
3.6230,-0.1068,-34.9300,30.6318,1.6116,1.2032,0.0022,3,1,0.47,2.35160290377164,-0.443446102898129,-1.71699194353352,0.788887555260986,0.419817689559859,-0.217645167350338,-0.0892287486028865,-0.196714673194402
-0.0221,-0.0153,0.4470,26.9219,-0.0013,0.7845,0.0433,4,3,0.51,-0.0965583555852469,-0.163257958814704,-0.00444991052872674,-1.13279168189742,-0.0727141076317775,-0.401230376995912,-0.0806644965503935,-0.0212376286266925
0.1740,0.1429,0.2179,29.2823,0.2109,3.1185,0.0953,4,2,0.67,0.0351593382905046,0.321160021817507,-0.0155407527990881,0.089890737699528,-0.00791331936981885,0.622021744919388,-0.0698169669020483,0.812277831680054
41.3528,-0.0692,-598.4446,27.1171,-0.0108,4.0954,-0.0498,4,2,0.30,27.6915632655642,-0.328406021002923,-28.9958181770939,-1.03168147574978,-0.0756273947195205,1.05027471091967,-0.100066884547058,-1.1179685786481
0.1650,0.1155,0.4290,28.1578,0.2562,4.2328,0.1925,3,2,0.49,0.0291550746598233,0.237360856730903,-0.00532271348859149,-0.492580711137682,0.00590494485663556,1.11053744594183,-0.0495503697424636,-0.108976228047451
0.0794,0.0508,0.5627,30.5426,0.1904,1.0075,-0.7084,3,1,0.10,-0.0283421299735802,0.0392873184944016,0.00115190636065484,0.742709405270913,-0.0141765812324615,-0.303462353299619,-0.237405069397785,-2.12696108352255
-0.0230,-0.0049,3.7218,30.5288,-0.0270,1.6429,0.1288,4,3,0.51,-0.0971157984055451,-0.131281961610605,0.154076860236992,0.73551980659607,-0.0805592172003435,-0.0248754363988262,-0.0628285750546802,-0.0212376286266925
0.2417,-0.3074,-1.7860,29.3094,0.0404,2.6552,0.1303,4,2,0.44,0.0806077185911986,-1.05803457023285,-0.1125458067782,0.103922886698193,-0.0599890895032392,0.418905727437082,-0.0625111393454478,-0.372191563488304
0.2017,0.1704,0.1835,29.4593,0.1106,5.5738,-0.0996,4,3,0.68,0.0537765852527514,0.405571753900358,-0.0172045485689467,0.181563300629904,-0.0385578014720222,1.69843887393594,-0.110463331334371,0.856147131390433
0.0614,-0.0624,-1.9853,27.8190,0.0870,2.3860,-0.1474,1,1,0.32,-0.0404245351990787,-0.307394973031647,-0.122194079541963,-0.668073220578364,-0.0457371913496784,0.300865996571978,-0.120431251680379,-0.994234814617601
0.0463,-0.0656,-1.7050,27.5322,-0.2494,2.9128,-0.3137,1,1,0.13,-0.050612978071275,-0.317410443420288,-0.10862376042167,-0.816651353423598,-0.148468733193248,0.531829307293101,-0.155109108246176,-1.99535333866522
0.0390,0.0230,0.6939,26.6386,0.4054,1.1010,0.1310,4,2,0.52,-0.0555023560613601,-0.0458901223337583,0.00750405302695842,-1.27950507733419,0.0514853673636098,-0.262445464832622,-0.0623585724121168,0.060132548048094
0.0324,0.0137,1.3743,26.9075,0.3085,1.0705,0.2340,4,2,0.54,-0.0599216015523984,-0.0745888861079352,0.0404406257314721,-1.14021437274832,0.0219035937588222,-0.275834261046625,-0.040893920985218,0.126617770744627
0.1724,0.1237,0.3930,31.0104,0.0618,3.9133,0.2269,3,1,0.71,0.0340780335426974,0.262598616976284,-0.00706251040359645,0.985011312195831,-0.0534509892360925,0.97047678404106,-0.0423656813387276,1.0441581513941
0.1647,0.1234,0.3345,31.0701,0.0615,3.6845,0.2040,3,1,0.69,0.0289334407674156,0.261618509782288,-0.00989682062545345,1.0159400540456,-0.0535242794772936,0.870152876850084,-0.0471566399263673,0.939756746645174
0.1439,0.1021,0.4094,31.1990,0.1376,3.0431,0.2157,4,2,0.50,0.0149570731886149,0.196318867982347,-0.00626958125869436,1.08270801292076,-0.0303034880567501,0.588939932139144,-0.0447115525953676,-0.0404564423864343
0.1113,0.0735,0.5136,31.3161,0.1242,2.6644,0.2031,3,1,0.42,-0.00693095273128484,0.10884430091826,-0.00122736515777849,1.14333787782641,-0.0343985802838607,0.422930257536772,-0.0473265276434105,-0.503799308345634
0.1175,0.0547,1.1477,29.5529,0.0598,0.9964,0.2163,4,3,0.51,-0.00274677348976979,0.0512323749212202,0.0294727407277806,0.230036113597612,-0.0540495262059013,-0.308306695086284,-0.0445728008308875,-0.0212376286266925
0.1055,0.0273,2.8644,29.8975,0.1341,1.1179,0.1715,3,1,0.26,-0.0108532010090453,-0.0328118169638826,0.112571037396302,0.408548461674772,-0.0313692503142158,-0.255036471511841,-0.0539271769867505,-1.29344562321581
0.0761,0.0432,0.7609,27.0271,0.0390,0.6043,0.1019,4,3,0.53,-0.0305920497904462,0.0159485159373869,0.0107464458307156,-1.07827919165676,-0.0604013471099953,-0.480234796305848,-0.0684281975048555,0.0665006622464518
-0.7020,-0.1155,5.0771,25.0371,-0.2670,35.2365,0.1441,1,1,0.14,-0.553191335730686,-0.470215280634128,0.219688116349688,-2.10908013192311,-0.153852512161478,14.7026162701762,-0.0596457431672396,-1.90761489351827
0.1265,0.0517,1.4439,27.9665,0.0219,1.1419,0.2846,1,1,0.74,0.0032373416052381,0.042074498327326,0.0438069439693532,-0.591701864049633,-0.0656202230355225,-0.244510440172673,-0.0303411868531106,1.15290946040043
0.3323,0.1481,1.2440,28.1925,0.2536,1.1390,0.5598,1,1,0.72,0.141510025753411,0.337209277119181,0.0341339829355109,-0.474627433755115,0.00512623604387404,-0.245799341969305,0.0270541203410521,1.08227704922867
0.2621,0.1375,0.9056,28.2382,0.0468,1.1119,-0.1595,1,1,0.72,0.0943221552062448,0.304835111367522,0.0177487169424425,-0.4509504484938,-0.0580316293111602,-0.257675651381137,-0.122939153415914,1.05194249913917
-0.1789,-0.1171,0.5285,28.3000,0.0611,1.3297,-0.0449,4,3,0.72,-0.201861319193135,-0.474962674855043,-0.000506080404479271,-0.418928763329623,-0.0536678061996457,-0.162213622055691,-0.0990429968231886,1.06204928477226
-0.0798,-0.0496,0.6076,28.3763,0.0793,0.9838,-0.0417,4,3,0.48,-0.135277124971016,-0.268405083720519,0.00332350596018523,-0.379417049574797,-0.0481130166686135,-0.313834943948713,-0.098383285753705,-0.152845373484023
0.2321,0.1143,1.0298,28.7997,0.0755,2.7789,0.1944,3,1,0.28,0.0741601871757019,0.233746711453045,0.0237615209160866,-0.160129110165964,-0.0492520691672804,0.473148764986602,-0.0491478257478992,-1.20570702379505
0.2752,-0.0818,-4.3661,25.7982,-0.0609,1.6554,0.0646,1,1,0.22,0.103160646188321,-0.366813971667617,-0.23744521736091,-1.71484874464386,-0.0909206250501468,-0.0194304839110097,-0.0762206342869582,-1.51279173608319
0.0883,0.0581,0.5212,28.2078,0.0504,2.1733,0.0794,3,1,0.34,-0.0223714472356879,0.0614316154087345,-0.00085704110658795,-0.466697119943023,-0.0569231144129939,0.207657353380782,-0.073118760017734,-0.898622388643818
0.0111,0.0062,0.7985,29.4428,0.1245,0.6261,0.0357,4,2,0.48,-0.074253926594763,-0.0975295201173893,0.0125661165606832,0.173001048029389,-0.0343039137223093,-0.470673249304296,-0.0822350263553039,-0.188358586721223
0.0161,0.0069,1.3457,29.6643,0.2479,0.7167,0.0481,3,1,0.71,-0.0708689726016272,-0.095354907280712,0.0390571144395734,0.287729017084928,0.00339475409549843,-0.430918958515632,-0.0796638935188735,1.00808430714288
0.0061,0.0030,1.0440,29.6809,0.0168,0.6514,0.1195,4,2,0.49,-0.0775784349808785,-0.107238707007906,0.0244484357247655,0.296332708294519,-0.0672020707414459,-0.459546607263975,-0.0647657998716458,-0.13767563005836
0.0040,0.0019,1.0805,29.7155,0.0353,0.6552,0.1279,3,1,0.66,-0.0789821162994606,-0.110454683738203,0.026215341328485,0.31427562602482,-0.0615526146488623,-0.457885063791445,-0.0630122825305359,0.769133618861779
-0.0658,-0.0305,1.1565,29.7851,0.0721,0.6706,-0.1097,4,2,0.70,-0.125894623525757,-0.209874307229108,0.0298943776540381,0.350327215921724,-0.0503025626244959,-0.451129289408413,-0.112571482121056,0.987754721973956
0.0134,0.0090,0.4882,27.5430,-0.0945,1.1268,-0.0790,3,2,0.33,-0.0726957731693513,-0.0888310687706804,-0.0024550014895683,-0.811041601719813,-0.101187366338399,-0.251165382102226,-0.106165760511604,-0.942491688354197
